Symbol,Description,Market Capitalization,Average Volume (10 Day),Price,Universe,Sector,Industry,Sub-Industry
SCI,Service Corporation International,$11B (Mid),"994,310",$78.83,Domestic,Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
SCMWY,Swisscom AG,$36B (Mid),"20,200",$69.78,International (ADR),Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
SDXAY,Sodexo SA,$8B (Mid),"127,500",$10.45,International (ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
SE,Sea Ltd,$74B (Large),"4,806,940",$125.02,International (ADR),Consumer Discretionary,Broadline Retail,Broadline Retail
SEB,Seaboard Corp,$4B (Small),"13,160","$4,421.46",Domestic,Consumer Staples,Food Products,Packaged Foods & Meats
SEI,Solaris Energy Infrastructure Inc,$3B (Small),"3,114,570",$46.07,Domestic,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SEIC,SEI Investments Co,$10B (Mid),"541,620",$83.00,Domestic,Financials,Capital Markets,Asset Management & Custody Banks
SEZL,Sezzle Inc,$2B (Small),"1,169,970",$70.35,Domestic,Financials,Financial Services,Transaction & Payment Processing Services
SF,Stifel Financial Corp,$13B (Mid),"734,310",$129.86,Domestic,Financials,Capital Markets,Investment Banking & Brokerage
SFBS,ServisFirst Bancshares Inc,$4B (Small),"290,080",$74.45,Domestic,Financials,Banks,Regional Banks
SFD,Smithfield Foods Inc,$9B (Mid),"972,100",$22.53,Domestic,Consumer Staples,Food Products,Packaged Foods & Meats
SFM,Sprouts Farmers Market Inc,$8B (Mid),"2,010,820",$79.54,Domestic,Consumer Staples,Consumer Staples Distribution & Retail,Food Retail
SFNC,Simmons First National Corp,$3B (Small),"1,004,560",$19.63,Domestic,Financials,Banks,Regional Banks
SGHC,SGHC Ltd,$6B (Small),"2,218,930",$11.44,Domestic,Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
SGI,Somnigroup International Inc,$20B (Mid),"1,506,860",$93.75,Domestic,Consumer Discretionary,Household Durables,Home Furnishings
SHAK,Shake Shack Inc,$4B (Small),"1,999,500",$83.16,Domestic,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
SHEL,Shell PLC,$207B (Large),"3,628,990",$72.33,International (ADR),Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas
SHG,Shinhan Financial Group Co Ltd,$26B (Mid),"172,880",$53.08,International (ADR),Financials,Banks,Diversified Banks
SHOO,Steven Madden Ltd,$3B (Small),"1,037,150",$43.61,Domestic,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear
SIG,Signet Jewelers Ltd,$4B (Small),"1,433,440",$87.63,Domestic,Consumer Discretionary,Specialty Retail,Other Specialty Retail
SIGI,Selective Insurance Group Inc,$5B (Small),"456,710",$82.30,Domestic,Financials,Insurance,Property & Casualty Insurance
SIRI,Sirius XM Holdings Inc,$7B (Small),"3,496,380",$21.75,Domestic,Communication Services,Media,Cable & Satellite
SJM,J M Smucker Co,$11B (Mid),"1,409,100",$101.57,Domestic,Consumer Staples,Food Products,Packaged Foods & Meats
SKM,SK Telecom Co Ltd,$8B (Mid),"638,350",$20.30,International (ADR),Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
SKY,Champion Homes Inc,$5B (Small),"681,090",$87.94,Domestic,Consumer Discretionary,Household Durables,Homebuilding
SLB,Schlumberger NV,$59B (Large),"16,592,890",$39.45,Domestic,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SLDE,Slide Insurance Holdings Inc,$2B (Small),"923,200",$17.97,Domestic,Financials,Insurance,Property & Casualty Insurance
SLF,Sun Life Financial Inc,$34B (Mid),"462,390",$60.41,International (ADR),Financials,Insurance,Life & Health Insurance
SLM,SLM Corp,$5B (Small),"4,925,690",$26.89,Domestic,Financials,Consumer Finance,Consumer Finance
SM,SM Energy Co,$2B (Small),"2,467,220",$19.55,Domestic,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
SMFG,Sumitomo Mitsui Financial Group Inc,$122B (Large),"2,214,150",$19.06,International (ADR),Financials,Banks,Diversified Banks
SN,Sharkninja Inc,$16B (Mid),"1,965,750",$112.67,Domestic,Consumer Discretionary,Household Durables,Household Appliances
SNAP,Snap Inc,$13B (Mid),"32,196,890",$7.31,Domestic,Communication Services,Interactive Media & Services,Interactive Media & Services
SNEX,StoneX Group Inc,$5B (Small),"396,240",$97.43,Domestic,Financials,Capital Markets,Investment Banking & Brokerage
SNV,Synovus Financial Corp,$7B (Small),"740,410",$52.57,Domestic,Financials,Banks,Regional Banks
SOFI,SoFi Technologies Inc,$34B (Mid),"64,250,680",$27.28,Domestic,Financials,Consumer Finance,Consumer Finance
SONO,Sonos Inc,$2B (Small),"1,462,640",$18.42,Domestic,Consumer Discretionary,Household Durables,Consumer Electronics
SONY,Sony Group Corp,$160B (Large),"3,876,220",$26.77,International (ADR),Consumer Discretionary,Household Durables,Consumer Electronics
SPGI,S&P Global Inc,$152B (Large),"1,501,980",$501.03,Domestic,Financials,Capital Markets,Financial Exchanges & Data
SPHR,Sphere Entertainment Co,$3B (Small),"708,330",$89.79,Domestic,Communication Services,Entertainment,Movies & Entertainment
SPNT,Siriuspoint Ltd,$3B (Small),"630,780",$22.45,Domestic,Financials,Insurance,Reinsurance
SPOT,Spotify Technology SA,$123B (Large),"2,324,070",$597.80,Domestic,Communication Services,Entertainment,Movies & Entertainment
SRAD,Sportradar Group AG,$7B (Small),"1,692,350",$23.11,International (ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
SSB,SouthState Bank Corp,$10B (Mid),"837,910",$96.08,Domestic,Financials,Banks,Regional Banks
SSDOY,Shiseido Co Ltd,$6B (Small),"107,640",$15.49,International (ADR),Consumer Staples,Personal Care Products,Personal Care Products
STC,Stewart Information Services Corp,$2B (Small),"253,620",$73.42,Domestic,Financials,Insurance,Property & Casualty Insurance
STEP,StepStone Group Inc,$8B (Mid),"774,260",$64.40,Domestic,Financials,Capital Markets,Asset Management & Custody Banks
STNE,StoneCo Ltd,$4B (Small),"8,096,750",$15.51,Domestic,Financials,Financial Services,Transaction & Payment Processing Services
STNG,Scorpio Tankers Inc,$3B (Small),"1,133,890",$51.99,Domestic,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
STT,State Street Corp,$36B (Mid),"1,920,450",$127.67,Domestic,Financials,Capital Markets,Asset Management & Custody Banks
STUB,StubHub Holdings Inc,$5B (Small),"3,105,600",$13.95,Domestic,Communication Services,Entertainment,Movies & Entertainment
STWD,Starwood Property Trust Inc,$7B (Small),"2,960,910",$18.43,Domestic,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
STZ,Constellation Brands Inc,$26B (Mid),"2,621,230",$147.42,Domestic,Consumer Staples,Beverages,Distillers & Vintners
SU,Suncor Energy Inc,$53B (Large),"6,246,620",$44.37,International (ADR),Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas
SUN,Sunoco LP,$7B (Small),"360,890",$53.80,Domestic,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
SUNC,SunocoCorp LLC,$3B (Small),"566,640",$50.57,Domestic,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
SYF,Synchrony Financial,$30B (Mid),"3,204,130",$84.22,Domestic,Financials,Consumer Finance,Consumer Finance
SYY,Sysco Corp,$36B (Mid),"3,336,570",$74.34,Domestic,Consumer Staples,Consumer Staples Distribution & Retail,Food Distributors
T,AT&T Inc,$174B (Large),"36,084,030",$24.58,Domestic,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
TAL,TAL Education Group,$7B (Small),"2,876,150",$11.51,International (ADR),Consumer Discretionary,Diversified Consumer Services,Education Services
TAP,Molson Coors Beverage Co,$9B (Mid),"3,508,970",$47.60,Domestic,Consumer Staples,Beverages,Brewers
TBBB,Bbb Foods Inc,$4B (Small),"685,150",$33.00,International (ADR),Consumer Staples,Consumer Staples Distribution & Retail,Food Retail
TBBK,Bancorp Inc,$3B (Small),"463,980",$68.78,Domestic,Financials,Banks,Regional Banks
TCBI,Texas Capital Bancshares Inc,$4B (Small),"460,510",$95.42,Domestic,Financials,Banks,Regional Banks
TCOM,Trip.com Group Ltd,$46B (Large),"1,826,820",$70.80,International (ADR),Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
TD,Toronto-Dominion Bank,$154B (Large),"3,074,130",$91.42,International (ADR),Financials,Banks,Diversified Banks
TDS,Telephone and Data Systems Inc,$4B (Small),"951,510",$38.45,Domestic,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
TDW,Tidewater Inc,$3B (Small),"615,810",$55.72,Domestic,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
TEF,Telefonica SA,$24B (Mid),"1,218,350",$4.27,International (ADR),Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
TFC,Truist Financial Corp,$64B (Large),"7,913,280",$49.89,Domestic,Financials,Banks,Regional Banks
TFSL,TFS Financial Corp,$4B (Small),"845,410",$13.74,Domestic,Financials,Banks,Regional Banks
TGNA,Tegna Inc,$3B (Small),"1,203,700",$19.67,Domestic,Communication Services,Media,Broadcasting
TGS,Transportadora de Gas del Sur SA,$2B (Small),"164,800",$31.81,International (ADR),Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
TGT,Target Corp,$44B (Large),"6,526,420",$97.09,Domestic,Consumer Staples,Consumer Staples Distribution & Retail,Consumer Staples Merchandise Retail
THG,Hanover Insurance Group Inc,$7B (Small),"238,680",$185.18,Domestic,Financials,Insurance,Property & Casualty Insurance
THO,Thor Industries Inc,$5B (Small),"1,010,580",$102.46,Domestic,Consumer Discretionary,Automobiles,Automobile Manufacturers
TIGO,Millicom International Cellular SA,$9B (Mid),"669,060",$52.00,Domestic,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
TIMB,Tim SA,$10B (Mid),"406,870",$21.57,International (ADR),Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
TJX,TJX Companies Inc,$173B (Large),"5,047,050",$156.14,Domestic,Consumer Discretionary,Specialty Retail,Apparel Retail
TKC,Turkcell Iletisim Hizmetleri AS,$5B (Small),"822,790",$6.07,International (ADR),Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
TKO,TKO Group Holdings Inc,$41B (Mid),"1,153,440",$208.42,Domestic,Communication Services,Entertainment,Movies & Entertainment
TKOMY,Tokio Marine Holdings Inc,$70B (Large),"204,090",$36.72,International (ADR),Financials,Insurance,Property & Casualty Insurance
TLK,Telkom Indonesia (Persero) Tbk PT,$21B (Mid),"354,320",$21.47,International (ADR),Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
TM,Toyota Motor Corp,$271B (Large),"351,260",$208.12,International (ADR),Consumer Discretionary,Automobiles,Automobile Manufacturers
TME,Tencent Music Entertainment Group,$28B (Mid),"3,595,070",$18.22,International (ADR),Communication Services,Entertainment,Movies & Entertainment
TMHC,Taylor Morrison Home Corp,$6B (Small),"900,040",$62.60,Domestic,Consumer Discretionary,Household Durables,Homebuilding
TMUS,T-Mobile US Inc,$218B (Large),"4,679,460",$195.16,Domestic,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
TNL,Travel + Leisure Co,$5B (Small),"612,890",$70.92,Domestic,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
TOL,Toll Brothers Inc,$13B (Mid),"1,598,060",$139.15,Domestic,Consumer Discretionary,Household Durables,Homebuilding
TOST,Toast Inc,$21B (Mid),"7,730,890",$35.28,Domestic,Financials,Financial Services,Transaction & Payment Processing Services
TOWN,TowneBank,$3B (Small),"349,060",$35.48,Domestic,Financials,Banks,Regional Banks
TPG,TPG Inc,$25B (Mid),"1,935,170",$66.90,Domestic,Financials,Capital Markets,Asset Management & Custody Banks
TPH,Tri Pointe Homes Inc (Delaware),$3B (Small),"822,750",$33.74,Domestic,Consumer Discretionary,Household Durables,Homebuilding
TPL,Texas Pacific Land Corp,$19B (Mid),"130,910",$838.64,Domestic,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
TPR,Tapestry Inc,$25B (Mid),"3,029,630",$123.21,Domestic,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
TRGP,Targa Resources Corp,$39B (Mid),"1,670,620",$183.19,Domestic,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
TRMK,Trustmark Corp,$2B (Small),"291,340",$40.63,Domestic,Financials,Banks,Regional Banks
TROW,T Rowe Price Group Inc,$23B (Mid),"1,887,840",$104.90,Domestic,Financials,Capital Markets,Asset Management & Custody Banks
TRP,TC Energy Corp,$57B (Large),"1,725,620",$54.66,International (ADR),Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
TRV,Travelers Companies Inc,$64B (Large),"1,512,490",$285.31,Domestic,Financials,Insurance,Property & Casualty Insurance
TS,Tenaris SA,$21B (Mid),"873,880",$40.40,International (ADR),Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
TSCDY,Tesco PLC,$38B (Mid),"220,470",$17.85,International (ADR),Consumer Staples,Consumer Staples Distribution & Retail,Food Retail
TSCO,Tractor Supply Co,$27B (Mid),"5,173,510",$51.97,Domestic,Consumer Discretionary,Specialty Retail,Other Specialty Retail
TSLA,Tesla Inc,$2T (Large),"68,904,410",$458.96,Domestic,Consumer Discretionary,Automobiles,Automobile Manufacturers
TSLX,Sixth Street Specialty Lending Inc,$2B (Small),"439,640",$22.60,Domestic,Financials,Capital Markets,Asset Management & Custody Banks
TSN,Tyson Foods Inc,$21B (Mid),"3,595,420",$59.91,Domestic,Consumer Staples,Food Products,Packaged Foods & Meats
TTD,Trade Desk Inc,$18B (Mid),"12,166,290",$36.65,Domestic,Communication Services,Media,Advertising
TTWO,Take-Two Interactive Software Inc,$45B (Large),"1,286,590",$241.47,Domestic,Communication Services,Entertainment,Interactive Home Entertainment
TU,Telus Corp,$20B (Mid),"7,437,300",$12.81,International (ADR),Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
TW,Tradeweb Markets Inc,$23B (Mid),"974,760",$107.17,Domestic,Financials,Capital Markets,Financial Exchanges & Data
TXRH,Texas Roadhouse Inc,$11B (Mid),"771,690",$168.24,Domestic,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
UBS,UBS Group AG,$135B (Large),"2,157,500",$43.21,International (ADR),Financials,Capital Markets,Diversified Capital Markets
UBSI,United Bankshares Inc,$6B (Small),"619,000",$39.18,Domestic,Financials,Banks,Regional Banks
UCB,United Community Banks Inc,$4B (Small),"620,630",$32.39,Domestic,Financials,Banks,Regional Banks
UEC,Uranium Energy Corp,$6B (Small),"9,607,360",$12.92,Domestic,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
UGP,Ultrapar Participacoes SA,$4B (Small),"2,223,080",$3.92,International (ADR),Consumer Discretionary,Specialty Retail,Automotive Retail
UL,Unilever PLC,$142B (Large),"3,503,140",$64.94,International (ADR),Consumer Staples,Personal Care Products,Personal Care Products
ULTA,Ulta Beauty Inc,$27B (Mid),"1,193,660",$601.59,Domestic,Consumer Discretionary,Specialty Retail,Other Specialty Retail
UMBF,UMB Financial Corp,$9B (Mid),"486,190",$118.17,Domestic,Financials,Banks,Regional Banks
UNICY,Unicharm Corp,$10B (Mid),"1,547,080",$2.78,International (ADR),Consumer Staples,Household Products,Household Products
UNM,Unum Group,$13B (Mid),"1,632,470",$77.12,Domestic,Financials,Insurance,Life & Health Insurance
UOVEY,United Overseas Bank Ltd,$44B (Large),"58,230",$53.50,International (ADR),Financials,Banks,Diversified Banks
UPST,Upstart Holdings Inc,$5B (Small),"4,065,790",$49.35,Domestic,Financials,Consumer Finance,Consumer Finance
URBN,Urban Outfitters Inc,$7B (Small),"2,260,540",$81.84,Domestic,Consumer Discretionary,Specialty Retail,Apparel Retail
USAC,USA Compression Partners LP,$3B (Small),"225,530",$24.26,Domestic,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
USB,US Bancorp,$83B (Large),"9,135,820",$53.42,Domestic,Financials,Banks,Diversified Banks
USFD,US Foods Holding Corp,$17B (Mid),"2,109,410",$76.60,Domestic,Consumer Staples,Consumer Staples Distribution & Retail,Food Distributors
UUUU,Energy Fuels Inc,$3B (Small),"9,231,420",$14.57,Domestic,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
UWMC,UWM Holdings Corp,$9B (Mid),"7,385,210",$5.38,Domestic,Financials,Financial Services,Commercial & Residential Mortgage Finance
V,Visa Inc,$665B (Large),"6,887,350",$347.83,Domestic,Financials,Financial Services,Transaction & Payment Processing Services
VAL,Valaris Ltd,$4B (Small),"1,060,370",$54.13,Domestic,Energy,Energy Equipment & Services,Oil & Gas Drilling
VC,Visteon Corp,$3B (Small),"342,250",$103.43,Domestic,Consumer Discretionary,Automobile Components,Automotive Parts & Equipment
VCTR,Victory Capital Holdings Inc,$4B (Small),"423,510",$63.56,Domestic,Financials,Capital Markets,Asset Management & Custody Banks
VEON,VEON Ltd,$4B (Small),"78,960",$51.14,International (ADR),Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
VFC,VF Corp,$8B (Mid),"6,062,750",$19.66,Domestic,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
VFS,VinFast Auto Ltd,$8B (Mid),"363,060",$3.30,International (ADR),Consumer Discretionary,Automobiles,Automobile Manufacturers
VG,Venture Global Inc,$15B (Mid),"12,211,510",$6.15,Domestic,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
VIK,Viking Holdings Ltd,$30B (Mid),"2,488,940",$68.75,Domestic,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
VIPS,Vipshop Holdings Ltd,$10B (Mid),"2,961,790",$20.06,International (ADR),Consumer Discretionary,Broadline Retail,Broadline Retail
VIRT,Virtu Financial Inc,$5B (Small),"851,160",$33.71,Domestic,Financials,Capital Markets,Investment Banking & Brokerage
VIST,Vista Energy SAB de CV,$5B (Small),"749,230",$49.46,International (ADR),Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
VIV,Telefonica Brasil SA,$20B (Mid),"1,022,740",$12.32,International (ADR),Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
